status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
460639650790741_698086960379341,b'How much more are you paying for Starbucks compared to the rest of the world? We will let you know by the end of the day! :)',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/698086960379341/?type=3,18/5/2017 2:52,2,0,0
460639650790741_694718530716184,b'Achieve a net worth of 1 million by age 30 and making more than US$50 billion after his 50th birthday.',b'7 Interesting Things I Learn From Warren Buffett\xe2\x80\x99s Documentary',link,https://blog.seedly.sg/7-interesting-things-i-learn-from-warren-buffetts-documentary/,10/5/2017 23:00,2,0,0
460639650790741_688871041300933,b'Looking for the perfect investment strategy? Here are some mistakes that you should avoid.',b'Financial Advisors Share Some Typical Mistakes Made By Investors',link,https://blog.seedly.sg/financial-advisors-share-some-typical-mistakes-made-by-investors/,27/4/2017 23:00,2,0,0
460639650790741_685190021669035,b'A little food for thought right here! \n\nDownload Seedly Today To Save Better: http://get.seedly.sg/Seedlynow',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/685190021669035/?type=3,22/4/2017 22:00,2,0,0
460639650790741_685189221669115,"b""Parents are willing to go into debt for the sake of their children's future.\nAre you helping your parents with the repaying of their debt?\n\nDownload Seedly Today: http://get.seedly.sg/Seedlynow""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/685189221669115/?type=3,21/4/2017 3:30,2,0,0
460639650790741_681925061995531,b'Your credit score is a number used by financial institutions as an indicator of how you are likely to repay your debts.',b'3 Simple Tips To Help You Improve Your Credit Score',link,https://blog.seedly.sg/3-simple-tips-to-help-you-improve-your-credit-score/,14/4/2017 0:07,2,0,0
460639650790741_681372572050780,b'Which type of investor are you?',b'3 Types Of Value Investors You Find In Singapore',link,https://blog.seedly.sg/3-types-of-value-investors-you-find-in-singapore/,12/4/2017 23:00,2,0,0
460639650790741_674559762732061,"b'Singaporeans retiring in Thailand, Indonesia, and other developing countries may face these serious unforeseen issues.'",b'5 Problems Singaporeans Retiring Abroad Don\xe2\x80\x99t Foresee',link,https://blog.seedly.sg/5-problems-singaporeans-retiring-abroad-dont-foresee/,2/4/2017 4:30,2,0,0
460639650790741_672620239592680,b'A credit card debt write-off does not remove your liability to pay for your credit card debt. It is simply a mechanism used by credit card companies to get bad debts off their books.\n\nRead also: https://blog.seedly.sg/5-types-of-singaporeans-and-the-best-credit-cards-to-earn-cashback/',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/672620239592680/?type=3,29/3/2017 4:30,2,0,1
460639650790741_672527029602001,b'STOP whatever you are doing and read up!\nAre you guilty of having these misconceptions about loans?',b'3 Misconceptions that Consumers have about Loans',link,https://blog.seedly.sg/3-misconceptions-that-consumers-have-about-loans/,26/3/2017 23:57,2,0,0
460639650790741_671159389738765,"b'Once you get started on your saving goals, it is going to get easier in the future.'","b'Why Saving $100,000 In 10 Years Is Much Easier Than Saving $10,000 In One Year'",link,https://blog.seedly.sg/why-saving-100000-in-10-years-is-much-easier-than-saving-10000-in-one-year/,25/3/2017 21:00,2,0,1
460639650790741_667047863483251,"b""We were glad to be part of Financial Literacy Carnival hosted by NUSSU Students' Fund. We went around asking people on ways they track their expenses and here are some of the replies we received. \n\nThanks for the invite NUSSU Students' Fund!""",b'Things We heard At A Financial Literacy Carnival.',photo,https://www.facebook.com/seedlysg/photos/a.667047846816586.1073741835.460639650790741/667047863483251/?type=3,15/3/2017 3:22,2,0,0
460639650790741_666171980237506,b'Catch us at the Financial Literacy Carnival tomorrow at NUS Central Library Forum!\n\nYes! There will be FREE Ice-cream!',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/666171980237506/?type=3,13/3/2017 6:00,2,0,2
460639650790741_666112923576745,"b'Congratulations to the two winners of Made Real Giveaway!\n\nMade Real is a subscription service that curates wholesome, delicious snacks for your health goals and nutritional needs. We help you build a wholesome relationship with food where excitement, balance and fulfillment come together. Always remember that your greatest wealth is health! \n\nWe have already dropped the winners a message, so please check your inbox!'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/666112923576745/?type=3,13/3/2017 3:00,2,0,0
460639650790741_664668737054497,"b""Seedly's Quote Of The Week by Serene Koh to kick start the weekend.\n\nDownload Seedly Today: http://get.seedly.sg/lifestyle""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/664668737054497/?type=3,10/3/2017 6:00,2,0,1
460639650790741_651116041743100,"b""Love is caring about the finances of your valentine this Valentine's Day. What's a better gift than embarking on a personal finance for the future with your potential soulmate? #couplegoals""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/651116041743100/?type=3,11/2/2017 0:00,2,0,0
460639650790741_597997147054990,b'Are you a broke student/fresh graduate struggling to make ends meet?',b'How To Survive On $500/Month',link,https://blog.seedly.sg/how-to-survive-on-500month/,24/10/2016 1:30,2,0,0
460639650790741_595767443944627,b'Have an old phone lying around? Why not sell it and cash in an extra few hundred dollars!',b'Top 3 Ways to Sell Your Used Phone in Singapore',link,https://blog.seedly.sg/top-3-ways-to-sell-your-used-phone-in-singapore/,19/10/2016 22:04,2,0,1
460639650790741_594819990706039,b'Do you shop online often? Here are some hacks to help you shop better & smarter!',b'Top 5 Online Shopping Hacks',link,https://blog.seedly.sg/top-5-online-shopping-hacks/,17/10/2016 23:29,2,0,1
460639650790741_590797254441646,"b'""The earlier you start investing your money, the bigger your retirement nest grows."" Imagine a world where your financial health is basically a game that you have to master overtime. :)'",b'3 Financial Tips to pick up from playing Pokemon Go',link,https://blog.seedly.sg/3-finance-tips-to-pick-up-from-playing-pokemon-go/,10/10/2016 3:50,2,0,0
460639650790741_588982067956498,b'Happy Thursday :) This holds very true.... haha!',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/588982067956498/?type=3,6/10/2016 2:21,2,0,1
460639650790741_575008562687182,b'Planning for a holday soon? Book airplane tickets eight weeks in advance #budget #hacks',b'5 Simple Life Hacks To Save Money On Flight Bookings',link,http://buff.ly/2c7z8NI,6/9/2016 4:17,2,0,0
460639650790741_574922366029135,b'1. London \n2. New York\n3. Singapore\n4. Hong Kong',b'Singapore ranked number 3 financial center globally',link,http://buff.ly/2bQUgG7,5/9/2016 23:05,2,0,0
460639650790741_571354343052604,"b'Have a great week! ""Stop managing your time. Start managing your focus."" \xe2\x80\x94Robin Sharma #focus #savetime #seedlysg'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/571354343052604/?type=3,29/8/2016 1:58,2,0,0
460639650790741_569049023283136,"b""The Seedly team will be having a booth at tomorrow's OUTTHINK FINTECH event organised by IBM. We will be sharing with the fellow Fintech and banking community why an automated aggregated solution for managing expenses and budgets can save you time and spend smarter.""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/569049023283136/?type=3,23/8/2016 22:15,2,0,0
460639650790741_568238773364161,"b'This is so true... and inefficient for that matter. \n\nMr Menon said: \xe2\x80\x9cOur own studies indicate that the marginal cost of e-payments, including Fast fund transfers, should be far lower than that for cheques. But banks offer free cheque payments every month. This is surprising. Cheque processing is a resource-intensive operation.\xe2\x80\x9d'","b'Cashless is king, as MAS maps out e-payment future'",link,http://buff.ly/2boQvYn,22/8/2016 4:17,2,0,0
460639650790741_565712196950152,"b'71% of them, according to research by LinkedIn, would rather see a dentist than listen to what a bank has to say. http://buff.ly/2btCTfB'",b'What to Learn from Millennials\xe2\x80\x99 Distrust of Banks | Investopedia',link,http://buff.ly/2btCYzN,16/8/2016 4:17,2,0,0
460639650790741_563806270474078,"b""Have you tried Seedly today? Singapore's top 20 free finance app. Link in bio \xf0\x9f\x8f\x86#seedlysg #budget #auto #fintech""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/563806270474078/?type=3,11/8/2016 20:38,2,0,0
460639650790741_559777674210271,"b'""Perhaps no other sub sector of the fintech arena has received as much retail interest as the robo advisors."" http://buff.ly/2aVYCtb'",b'The Great FinTech Robo Advisor Race',link,http://buff.ly/2aVYTwl,1/8/2016 23:05,2,0,0
460639650790741_559415224246516,"b'""But if he put together an elite group within Citi, one that could operate with startup-like speed and agility, he might just get somewhere. Bird decided that to push big changes inside the company, he would first need to think small.""'",b'Here\xe2\x80\x99s How Citigroup Is Embracing the \xe2\x80\x98Fintech\xe2\x80\x99 Revolution',link,http://fortune.com/citigroup-fintech/,1/8/2016 4:01,2,0,0
460639650790741_559315777589794,"b'""With the Government investing resources in developing fintech, there are plenty of opportunities for fresh graduates to consider."" Hey Singapore graduates! If you are considering looking a path in Fintech, do check us out~!'",b'Graduation joy may turn to job hunt blues amid economic gloom',link,http://www.straitstimes.com/singapore/manpower/graduation-joy-may-turn-to-job-hunt-blues-amid-economic-gloom,31/7/2016 22:24,2,0,0
460639650790741_555668721287833,"b""Phew, thankfully we are not working on such a feature... or if you do want something like that, let us know below! Happy friday ;) don't spend too much over the weekend! #crazy #idea""",b'The wristband that gives you an electric shock if you spend too much',link,http://www.independent.co.uk/news/business/news/pavlok-the-wristband-that-gives-you-an-electric-shock-if-you-spend-too-much-a7039296.html,22/7/2016 3:52,2,0,0
460639650790741_555238244664214,"b'The Fintech wave is a tsunami that is fast upon us. At the end of the day, the goal is build products that the user will love and improve lives across the region!'","b'SE Asia fintech startups catch investor fancy, received $150m VC capital last year'",link,http://www.dealstreetasia.com/stories/42841-42841/,20/7/2016 23:54,2,0,0
460639650790741_549326485255390,"b'""A redesigned bank ought to be truly customer-centric. It wouldn\xe2\x80\x99t be concerned with selling products, but instead with meeting customers\xe2\x80\x99 basic financial needs.""'",b'The rise of the neobank | BankNXT',link,http://banknxt.com/55286/rise-of-the-neobank/,6/7/2016 4:49,2,0,0
460639650790741_548556141999091,"b'""What else can we do on a crowded train that has just enough space for you to lift your hand to peek at your phone?""'",b'4 Fun Things To Do On The Train To Save Money',link,http://dollarsandsense.sg/4-fun-things-to-do-on-the-train-to-save-money/,4/7/2016 5:04,2,0,0
460639650790741_536881636499875,"b'""When I started working, it took a while to adjust to the idea of budgeting and saving for specific needs. I went astray in the beginning, overspending on holidays and things I didn\'t need, hoping the yearly bonus would cover for those when I should have been building my capital for investing.""'",b'Regrets of a compulsive saver',link,http://www.straitstimes.com/business/invest/regrets-of-a-compulsive-saver,5/6/2016 20:21,2,0,1
460639650790741_536520243202681,"b""Here's to an amazing week ahead for you! Open your mind.""",b'Bright Side',video,https://www.facebook.com/brightside/videos/281476652200219/,4/6/2016 22:38,2,0,0
460639650790741_528208900700482,"b'As we go through the first week of the DBS Hotspot Bootcamp program, we have been seeking to improve your budgeting experience by 10x. #excited #pumped'",b'Top 30 Fintech Startups to Join DBS HotSpot Bootcamp',link,http://fintechnews.sg/2333/fintech/29-startups-join-dbs-singapore-hotspot-pre-accelerator-programme-2016/,12/5/2016 4:38,2,0,0
460639650790741_519253868262652,b'Have a great week everybody. A great quote to start the engine churning.',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/519253868262652/?type=3,17/4/2016 21:35,2,0,0
460639650790741_500835900104449,b'Follow us on our blog to jump in and know what it is like in a local fintech startup in Singapore. Cheers!',b'#SeedlyAdventures1',link,http://www.seedly.sg/blog/seedlyadventures1,10/3/2016 0:47,2,0,0
460639650790741_500117566842949,"b'Thinking of saving up that first $100,000? Start today!'","b'Why Saving $100,000 In 10 Years Is Much Easier Than Saving $10,000 In One Year'",link,http://dollarsandsense.sg/why-saving-100000-in-10-years-is-much-easier-than-saving-10000-in-one-year/,8/3/2016 0:11,2,0,0
460639650790741_477863505735022,b'Happy new year to you! Check out some new designs that we have been putting together recently. Stay tuned for our launch date and have a great start to 2016!',"b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/477863295735043/?type=3,6/1/2016 1:19,2,0,0
460639650790741_470436506477722,b'Good luck ! This looks awesome !',,status,,15/12/2015 9:34,2,0,0
460639650790741_470073476514025,,b'Seedly',photo,https://www.facebook.com/seedlysg/photos/a.460639780790728.1073741825.460639650790741/470073476514025/?type=3,14/12/2015 1:35,2,0,0
460639650790741_860582354129800,b'Wishing you all a happy Mother\xe2\x80\x99s Day! \xf0\x9f\x92\x95 \nWe asked 5 mums on the difficulties that they\xe2\x80\x99ve faced and how they overcome them. Link in bio \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/860582354129800/?type=3,13/5/2018 3:11,1,0,0
460639650790741_818446308343405,"b""It's the night of \xe5\x88\x9d\xe4\xb8\x80, let the games begin! \xf0\x9f\x92\xb5 \nSeedly CNY Games Guide #2: How to play Poker!\n\nFor the detailed guide, click here: https://blog.seedly.sg/cny-games-guide/""","b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/818445848343451/?type=3,16/2/2018 6:15,1,0,3
460639650790741_810539695800733,"b'\xe2\x80\x9d The best home loans cost you 1.6%-1.7% per year, meaning using cash to repay your loans would \xe2\x80\x9cyield\xe2\x80\x9d you that much returns. However, to giving up a 2.5% risk-free return on your CPF account to save 1.6-1.7% on interest would only net 0.8%-0.9% of economics.\xe2\x80\x9d'",b'Is Wiping Out Your CPF To Buy Your First Home A Wise Choice?',link,https://blog.seedly.sg/wiping-cpf-buy-first-home/,31/1/2018 4:30,1,3,4
460639650790741_807425259445510,"b""Guys, this was not shown here but saw it in the Seedly Weekly digest newsletter: https://blog.seedly.sg/how-to-open-a-stock-trading-brokerage-account-in-singapore-guide/\n\nMay I ask the expert here : \n1) What's the differences between CDP and Custodian account?\n2) Seems SAXO capital fee is cheapest for <50k at 0.12% (min $15), any disadvantage compare to the rest ? \n3) So finally just open CDP a/c and buy via SAXO ?""",b'Step-by-step Guide: How To Open A Stock Trading/ Brokerage Account In Singapore? - Seedly',link,https://blog.seedly.sg/how-to-open-a-stock-trading-brokerage-account-in-singapore-guide/,24/1/2018 22:12,1,1,0
460639650790741_802884286566274,"b""Sales start now, don't miss it! \xe2\x9c\x88\xef\xb8\x8f""","b""Scoot's Take-off Tuesday Sale: 2-to-go Air Tickets from $35""",link,https://blog.seedly.sg/deals/scoot-2-go-flights-35/?utm_source=facebook&utm_medium=page_post&utm_campaign=deals_socialstest1_b,15/1/2018 20:27,1,0,1
460639650790741_788553641332672,"b'30% of car owners will benefit from this, with savings on car maintenance and car insurance.'",b'Singapore Lifting Car Warranty Restrictions: A Game Changer for Car Owners?',link,https://blog.seedly.sg/singapore-lifting-car-warranty-restrictions-game-changer-car-owners/,14/12/2017 22:45,1,0,1
460639650790741_784693545052015,"b""Support! If this happens, I'm going to put more money in SRS.""","b'PwC proposes Government raise threshold for personal income tax to S$40,000 in its Budget 2018 wishlist'",link,http://www.straitstimes.com/business/economy/pwc-proposes-government-raise-threshold-for-personal-income-tax-to-s40000-in-its,6/12/2017 3:24,1,0,0
460639650790741_758564980998205,b'9 in 10 Singaporeans who own a Car often overspend on these ways we listed here. Read this simple 3-min article to find out how you can avoid these mistakes too! #car #overspending :)',"b""Top 6 Ways You're Spending Way Too Much On Your Car""",link,https://blog.seedly.sg/top-6-ways-youre-spending-way-much-car/,2/10/2017 23:06,1,0,1
460639650790741_757343354453701,b'Losing weight can come with many hurdles but saving money does not have to be one of them! Take a look at how much it costs to eat healthy and tips to save money :)',b'Losing Weight: How Much Does It Cost To Eat Healthy?',link,https://blog.seedly.sg/how-much-more-does-it-cost-to-eat-healthy/,29/9/2017 22:21,1,1,0
460639650790741_756634134524623,b'Here are some financial tools and tips that can help you save a meaningful amount of money while still holding up the quality of your wedding ;) #wedding #singaporedream #savemoney',b'Top 5 Tips For Planning Your Dream Wedding Without Compromising Your Budget',link,https://blog.seedly.sg/top-5-tips-for-planning-your-dream-wedding-without-compromising-your-budget/,28/9/2017 3:59,1,0,1
460639650790741_750455158475854,b'It is when you are the most desperate for money that you should exercise the most caution. Taking a loan from an unauthorized moneylender can be a deal with the devil that can ruin your life in many different ways. \xf0\x9f\x98\xb1 #nogo #moneylenders',b'Why You Should Never Borrow from Unauthorized Lenders',link,https://blog.seedly.sg/never-borrow-unauthorized-lenders/,12/9/2017 19:33,1,0,2
460639650790741_746440075544029,"b""Thanks for the feature SGX | My Gateway! Here's the basic of REITs for those who are interested!""",b'SGX | My Gateway',link,https://blog.seedly.sg/working-adults-singapore-reits-investing/,2/9/2017 1:11,1,0,0
460639650790741_725806517607385,b'For your weekend read should you need a break from all the drama binging.',b'5 Personal Finance Articles We Love This Week',link,https://blog.seedly.sg/5-personal-finance-articles-we-love-this-week-2/,14/7/2017 22:54,1,0,0
460639650790741_723541867833850,b'Having hobbies outside of work really can make you a far more productive worker.',b'10 Hipster Hobbies to Jio Your Friends to Join',link,https://blog.seedly.sg/10-hipster-hobbies-to-jio-your-friends-to-join/,9/7/2017 23:10,1,0,0
460639650790741_711778105676893,b'Our readers share with us the best financial advice their fathers gave them.',"b'Community: 10 Financial Advices, Dads Gave'",link,https://blog.seedly.sg/community-10-financial-advices-dads-gave/,16/6/2017 21:11,1,0,0
460639650790741_708242932697077,"b'For the longest time, we were contemplating if we should head for Ultra Music Festival this year. Have a great weekend everyone!'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/708242932697077/?type=3,9/6/2017 23:54,1,0,1
460639650790741_706832259504811,"b""You have exercised your right to be poor... jokin'! It's almost midway through 2017, hopefully you are running along your new year goals #funny #running #money Download the Seedly app now to get back on track: http://get.seedly.sg/app""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/706832259504811/?type=3,8/6/2017 23:00,1,0,0
460639650790741_707669722754398,b'Looking to get a car? Read up more about it here first!',b'Essential Things To Consider Before Buying A Car In Singapore',link,https://blog.seedly.sg/essential-things-to-consider-before-buying-a-car-in-singapore/,8/6/2017 23:00,1,0,0
460639650790741_707210916133612,b'A couple can save an extra $120k by just following a simple budgeting rule.',b'A Couple Can Save An Extra $120K By Just Following A Simple Budgeting Rule',link,https://blog.seedly.sg/a-couple-can-save-an-extra-120k-by-just-following-a-simple-budgeting-rule/,7/6/2017 23:00,1,0,0
460639650790741_705831276271576,b'More reasons to pay your credit card payment on time starting this June! Late payment charges for OCBC Credit Cards will be revised from $80 to $100.',b'Brief: Harsher Punishment For Singaporeans Who Fail To Pay Their Credit Card Bills On Time.',link,https://blog.seedly.sg/brief-harsher-punishment-for-singaporeans-who-fail-to-pay-their-credit-card-bills-on-time/,4/6/2017 22:59,1,0,0
460639650790741_705361856318518,"b""Here's how much you can save if you cook these dishes at home instead of hitting the cafe.\n\nRead more (recipe provided): https://blog.seedly.sg/4-cafe-food-you-can-prepare-at-home-and-save-some-bucks/""","b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/705361289651908/?type=3,4/6/2017 1:00,1,0,0
460639650790741_704520043069366,"b""It's TGIF! Where should you head to for a drink? Seedly compiled a list of some of the CHEAPEST places to get your cold one! Definitely Seedly approved.""",b'media.giphy.com',link,https://media.giphy.com/media/3o7bu5Rs85nP9rvPdS/giphy.gif,2/6/2017 4:15,1,0,3
460639650790741_704530069735030,b'Millennials are increasingly risk-averse traders. Do you agree?',b'The Investment And Trading Habits Of Millennials',link,https://blog.seedly.sg/the-investment-and-trading-habits-of-millennials/,2/6/2017 2:30,1,0,0
460639650790741_704458196408884,b'6 Money-saving tips for pregnant ladies.',b'6 Money-Saving Tips For Pregnant Ladies In Singapore',link,https://blog.seedly.sg/6-money-saving-tips-for-pregnant-ladies-in-singapore/,1/6/2017 21:44,1,0,0
460639650790741_703228383198532,b'Steady la! More affordable infant milk formula for Singaporeans please!',b'Brief: Singaporean Parents Now Have An Option For More Affordable Infant Milk Formula',link,https://blog.seedly.sg/brief-singaporean-parents-now-have-an-option-for-more-affordable-infant-milk-formula/,30/5/2017 5:02,1,0,0
460639650790741_701985576656146,"b'If not having enough money when you retire is your constant fear, this article by Lynn Han is for you!'",b'Retiring Happily Ever After',link,https://blog.seedly.sg/retiring-happily-ever-after/,27/5/2017 6:36,1,0,0
460639650790741_701125960075441,"b'There is an old saying, never have all of your eggs in one basket. This fact is absolutely correct when it comes to life insurance.'",b'You Have a Life Insurance Policy Through Work. But is that Enough?',link,https://blog.seedly.sg/you-have-a-life-insurance-policy-through-work-but-is-that-enough/,25/5/2017 4:15,1,0,0
460639650790741_701064070081630,b'A quick summary to the latest bidding exercise.',b'Brief: COE At 13 Months Low For Category A Vehicles',link,https://blog.seedly.sg/brief-coe-at-13-months-low-for-category-a-vehicles/,24/5/2017 23:58,1,0,0
460639650790741_700618763459494,b'You have until 4 June 2017 to ballot for tickets!',b'Brief: Life Hacks To Increasing Your Odds On Getting NDP 2017 Tickets',link,https://blog.seedly.sg/brief-life-hacks-to-increasing-your-odds-on-getting-ndp-2017-tickets/,23/5/2017 23:31,1,0,0
460639650790741_698973743623996,"b""For those keen on getting the NDP 2017 tickets. Here's the article for you!\nIf you are thinking of getting them for your own monetary gain, shame on you!""",b'This is how to apply for NDP 2017 tickets & improve your chances of landing a ticket | Mothership.SG',link,http://mothership.sg/2017/05/this-is-how-to-apply-for-ndp-2017-tickets-improve-your-chances-of-landing-a-ticket/,20/5/2017 0:40,1,0,0
460639650790741_698588863662484,b'Ask your partner these 6 questions before you get married to ensure that there are no surprises after the wedding!',b'6 Life-Changing Questions You Need To Ask Before Getting Married',link,https://blog.seedly.sg/6-life-changing-questions-you-need-to-ask-before-getting-married/,19/5/2017 3:59,1,0,0
460639650790741_698505853670785,"b'Now that you saves $100 on expenses, what are you planning to do with it?'",b'Brief: All Servicemen Can Look Forward To $100 Worth Of NS50 Voucher',link,https://blog.seedly.sg/brief-all-servicemen-can-look-forward-to-100-worth-of-ns50-voucher/,18/5/2017 23:03,1,0,0
460639650790741_697996907055013,b'Looking to get your BTO?',"b'Brief: Close To 9,000 Flats Launched By HDB In May'",link,https://blog.seedly.sg/brief-close-to-9000-flats-launched-by-hdb-in-may/,17/5/2017 23:01,1,0,0
460639650790741_697612863760084,b'The one app to get this Great Singapore Sale (GSS).',b'Brief: The Great Singapore Sale (GSS) has a new mobile app this year',link,https://blog.seedly.sg/brief-the-great-singapore-sale-gss-has-a-new-mobile-app-this-year/,17/5/2017 2:21,1,0,0
460639650790741_697154667139237,b'Debt makes one a slave.',b'Seedly\xe2\x80\x99s Guide: Why Getting Out Of Debt Should Be Your Priority?',link,https://blog.seedly.sg/seedlys-guide-why-getting-out-of-debt-should-be-your-priority/,16/5/2017 4:02,1,0,0
460639650790741_696593433862027,b'Credit score pretty much affects a lot of things in life.',b'5 Reasons To Have Good Credit Score',link,https://blog.seedly.sg/5-reasons-to-have-good-credit-score/,15/5/2017 0:00,1,0,0
460639650790741_685174138337290,b'Safeguard yourself from a credit card hack!',b'3 Simple Ways to Know Whether Your Credit Card Has Been Hacked',link,https://blog.seedly.sg/3-simple-ways-to-know-whether-your-credit-card-has-been-hacked/,19/4/2017 23:00,1,0,0
460639650790741_684091618445542,b'Even CEOs make investment mistakes.',"b'Piyush Gupta (DBS), Loh Boon Chye (SGX) & Lim Kok Ann (DBS Vickers) Share With Us The Biggest Investment Mistakes They Made During Their Younger Days'",link,https://blog.seedly.sg/piyush-gupta-dbs-loh-boon-chye-sgx-lim-kok-ann-dbs-vickers-share-with-us-the-biggest-investment-mistakes-they-made-during-their-younger-days/,17/4/2017 23:00,1,0,0
460639650790741_672620036259367,"b'Singaporeans made a total of S$49,904 million worth of transactions with their credit cards last year!\n\nRead also: https://blog.seedly.sg/5-types-of-singaporeans-and-the-best-credit-cards-to-earn-cashback/'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/672620036259367/?type=3,27/3/2017 19:15,1,0,0
460639650790741_670559176465453,"b""70% of Singaporeans are underinsured, let's not be one of them. Are you asking the correct questions when getting an insurance plan?""",b'5 Questions to Ask When Getting an Insurance Plan',link,https://blog.seedly.sg/5-questions-to-ask-when-getting-an-insurance-plan/,23/3/2017 0:00,1,0,0
460639650790741_667495553438482,b'We have a quick guide for Singaporeans looking to buy stocks!\n\nGet Seedly today: http://get.seedly.sg/download',b'Singaporean\xe2\x80\x99s guide to buying stocks',link,https://blog.seedly.sg/singaporeans-guide-to-buying-stocks/,18/3/2017 21:00,1,0,0
460639650790741_666104483577589,b'Save money on enrichment classes without sacrificing quality.',b'A Parent\xe2\x80\x99s Guide to Saving Money on Enrichment Classes in Singapore',link,https://blog.seedly.sg/a-parents-guide-to-saving-money-on-enrichment-classes-in-singapore/,13/3/2017 0:00,1,0,0
460639650790741_654061958115175,b'Here are some hacks to gaming your credit score in Singapore.',b'Cheat Sheet to Getting the Highest Credit Score in Singapore',link,https://blog.seedly.sg/cheat-sheet-to-getting-the-highest-credit-score-in-singapore/,17/2/2017 2:30,1,0,1
460639650790741_641943899326981,"b'Personal financial tips that you should already know, heading into the Lunar New Year.'",b'5 Financial Tips for Chinese New Year: The Year of the Chicken',link,https://blog.seedly.sg/5-financial-tips-for-chinese-new-year-the-year-of-the-chicken/,23/1/2017 19:30,1,0,1
460639650790741_608599245994780,"b""Are you a working adult? If so, do you belong to one of these 5 workers? Don't be typical!""",b'5 Types of Singaporean Working Adults',link,http://blog.seedly.sg/5-types-of-singaporean-working-adults/,14/11/2016 20:40,1,0,0
460639650790741_600491496805555,"b'Did you know? Diwali, as one of the major festivals spiritually signifies the victory of light over darkness, good over evil, knowledge over ignorance, and hope over despair.'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/600491496805555/?type=3,28/10/2016 21:00,1,0,1
460639650790741_598069763714395,"b'Live a simple, healthy and fulfilling life. The rest will take care of itself :)\n\n#wealth #possesions #wants #seedlysg #fintech #budget #finance #singapore #money #design #likethis #startup #igsg #sgig #instasg #f4f'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/598069763714395/?type=3,24/10/2016 4:46,1,0,0
460639650790741_574611806060191,"b'#relationshipgoal Understanding the other half better! ""Banks will need to address millennials\xe2\x80\x99 sensitivities..loyalty\xe2\x80\x9d'","b""Why Millennials Are More Likely to 'Ghost' Their Bank Than Any Other Group""",link,http://buff.ly/2crFRyC,5/9/2016 4:17,1,0,0
460639650790741_574573312730707,"b'Even space insurance, it turns out, comes with fine print. #spaceX #ohno'","b""Elon Musk's SpaceX Rocket Could Have Been Insured, But Wasn't""",link,http://buff.ly/2bWOeCs,5/9/2016 1:07,1,0,0
460639650790741_574009746120397,"b'Tip of the day ""The Off Season Is My Friend"" http://buff.ly/2bU4Deq'",b'How to Live Frugally When You Have No Time',link,http://buff.ly/2bU4Deq,3/9/2016 23:05,1,0,0
460639650790741_573164406204931,b'We\xe2\x80\x99ve all been there. Times New Roman was the default font king of the web in the early 90\xe2\x80\x99s. http://buff.ly/2bU4A21',b'Set It and Forget It: How Default Settings Rule the World',link,http://buff.ly/2bU4A21,2/9/2016 4:17,1,0,0
460639650790741_566543103533728,"b'""Do what you love. Love what you do"" http://buff.ly/2bBtDY2 #passion #startup'",b'Arianna Huffington To Leave Huffington Post For New Billionaire-Backed Wellness Startup',link,http://buff.ly/2bBufww,18/8/2016 4:17,1,0,1
